Run scenario: n021w4

Processing: week 0
================================================================================

Finish initial solution ...
penalties -- H1: 0, H2: 0, H3: 6000 H4: 0, S1: 630, S2+S3+S5: 3900, S4: 60, ComC: 441.5278
penalties -- H1: 0, H2: 1000, H3: 3500 H4: 0, S1: 540, S2+S3+S5: 3615, S4: 60, ComC: 398.1869
penalties -- H1: 0, H2: 1000, H3: 3500 H4: 0, S1: 540, S2+S3+S5: 3615, S4: 60, ComC: 398.1869
penalties -- H1: 0, H2: 1000, H3: 3500 H4: 0, S1: 510, S2+S3+S5: 3690, S4: 60, ComC: 396.5991
penalties -- H1: 0, H2: 1500, H3: 3500 H4: 0, S1: 570, S2+S3+S5: 3720, S4: 60, ComC: 403.7677
penalties -- H1: 0, H2: 1000, H3: 3500 H4: 0, S1: 540, S2+S3+S5: 3615, S4: 60, ComC: 398.1869
penalties -- H1: 0, H2: 1000, H3: 3500 H4: 0, S1: 540, S2+S3+S5: 3615, S4: 60, ComC: 398.1869
penalties -- H1: 0, H2: 1500, H3: 4000 H4: 0, S1: 570, S2+S3+S5: 3645, S4: 60, ComC: 401.5008
penalties -- H1: 0, H2: 1000, H3: 3500 H4: 0, S1: 540, S2+S3+S5: 3615, S4: 60, ComC: 398.1869
penalties -- H1: 0, H2: 1500, H3: 3500 H4: 0, S1: 570, S2+S3+S5: 3645, S4: 60, ComC: 390.2891
penalties -- H1: 0, H2: 2000, H3: 3000 H4: 0, S1: 600, S2+S3+S5: 3540, S4: 60, ComC: 406.9196
penalties -- H1: 0, H2: 1000, H3: 3500 H4: 0, S1: 510, S2+S3+S5: 3780, S4: 60, ComC: 398.1469
penalties -- H1: 0, H2: 1000, H3: 3500 H4: 0, S1: 510, S2+S3+S5: 3780, S4: 60, ComC: 398.1469
penalties -- H1: 0, H2: 1000, H3: 3500 H4: 0, S1: 510, S2+S3+S5: 3615, S4: 60, ComC: 394.9167
penalties -- H1: 0, H2: 1000, H3: 3500 H4: 0, S1: 510, S2+S3+S5: 3615, S4: 60, ComC: 394.9167
penalties -- H1: 0, H2: 1000, H3: 4000 H4: 0, S1: 510, S2+S3+S5: 3675, S4: 60, ComC: 398.2542
penalties -- H1: 0, H2: 1000, H3: 3500 H4: 0, S1: 510, S2+S3+S5: 3615, S4: 60, ComC: 394.9167
penalties -- H1: 0, H2: 1000, H3: 3500 H4: 0, S1: 510, S2+S3+S5: 3615, S4: 60, ComC: 394.9167
penalties -- H1: 0, H2: 2000, H3: 3500 H4: 0, S1: 570, S2+S3+S5: 3780, S4: 60, ComC: 391.3093
penalties -- H1: 0, H2: 1000, H3: 3500 H4: 0, S1: 510, S2+S3+S5: 3750, S4: 60, ComC: 398.6488
penalties -- H1: 0, H2: 1000, H3: 3500 H4: 0, S1: 510, S2+S3+S5: 3615, S4: 60, ComC: 394.9167
penalties -- H1: 0, H2: 1000, H3: 3500 H4: 0, S1: 510, S2+S3+S5: 3615, S4: 60, ComC: 394.9167
penalties -- H1: 0, H2: 1000, H3: 3500 H4: 0, S1: 510, S2+S3+S5: 3615, S4: 60, ComC: 394.9167
penalties -- H1: 0, H2: 1000, H3: 3500 H4: 0, S1: 510, S2+S3+S5: 3615, S4: 60, ComC: 394.9167
penalties -- H1: 0, H2: 1000, H3: 3500 H4: 0, S1: 510, S2+S3+S5: 3615, S4: 60, ComC: 394.9167
penalties -- H1: 0, H2: 1000, H3: 3500 H4: 0, S1: 510, S2+S3+S5: 3615, S4: 60, ComC: 394.9167
penalties -- H1: 0, H2: 1000, H3: 3500 H4: 0, S1: 510, S2+S3+S5: 3510, S4: 60, ComC: 399.2664
penalties -- H1: 0, H2: 1000, H3: 3500 H4: 0, S1: 510, S2+S3+S5: 3645, S4: 60, ComC: 395.0774
penalties -- H1: 0, H2: 1000, H3: 3500 H4: 0, S1: 510, S2+S3+S5: 3645, S4: 60, ComC: 395.0774
penalties -- H1: 0, H2: 1500, H3: 4000 H4: 0, S1: 540, S2+S3+S5: 3720, S4: 60, ComC: 396.6101
penalties -- H1: 0, H2: 1000, H3: 3500 H4: 0, S1: 510, S2+S3+S5: 3645, S4: 60, ComC: 395.0774
penalties -- H1: 0, H2: 1000, H3: 3500 H4: 0, S1: 510, S2+S3+S5: 3645, S4: 60, ComC: 395.0774
penalties -- H1: 0, H2: 1000, H3: 3500 H4: 0, S1: 510, S2+S3+S5: 3585, S4: 60, ComC: 390.2898
penalties -- H1: 0, H2: 1000, H3: 3500 H4: 0, S1: 510, S2+S3+S5: 3585, S4: 60, ComC: 390.2898
penalties -- H1: 0, H2: 1000, H3: 3500 H4: 0, S1: 510, S2+S3+S5: 3585, S4: 60, ComC: 390.2898
penalties -- H1: 0, H2: 1000, H3: 3500 H4: 0, S1: 510, S2+S3+S5: 3585, S4: 60, ComC: 390.2898
penalties -- H1: 0, H2: 1000, H3: 3500 H4: 0, S1: 510, S2+S3+S5: 3450, S4: 60, ComC: 387.9171
penalties -- H1: 0, H2: 1000, H3: 3500 H4: 0, S1: 540, S2+S3+S5: 3495, S4: 60, ComC: 389.8123
penalties -- H1: 0, H2: 1500, H3: 3500 H4: 0, S1: 540, S2+S3+S5: 3465, S4: 60, ComC: 385.5770
penalties -- H1: 0, H2: 1000, H3: 3500 H4: 0, S1: 510, S2+S3+S5: 3450, S4: 60, ComC: 387.9171
penalties -- H1: 0, H2: 1000, H3: 3500 H4: 0, S1: 510, S2+S3+S5: 3450, S4: 60, ComC: 387.9171
penalties -- H1: 0, H2: 1000, H3: 3500 H4: 0, S1: 510, S2+S3+S5: 3450, S4: 60, ComC: 387.9171
penalties -- H1: 0, H2: 1000, H3: 3500 H4: 0, S1: 510, S2+S3+S5: 3450, S4: 60, ComC: 397.1353
penalties -- H1: 0, H2: 1000, H3: 3500 H4: 0, S1: 510, S2+S3+S5: 3615, S4: 60, ComC: 397.4133
penalties -- H1: 0, H2: 2000, H3: 3500 H4: 0, S1: 540, S2+S3+S5: 3375, S4: 60, ComC: 392.1595
penalties -- H1: 0, H2: 1500, H3: 3500 H4: 0, S1: 540, S2+S3+S5: 3480, S4: 60, ComC: 400.4434
penalties -- H1: 0, H2: 1000, H3: 3500 H4: 0, S1: 510, S2+S3+S5: 3450, S4: 60, ComC: 397.1353
penalties -- H1: 0, H2: 1000, H3: 3500 H4: 0, S1: 510, S2+S3+S5: 3450, S4: 60, ComC: 397.1353
penalties -- H1: 0, H2: 1000, H3: 3500 H4: 0, S1: 510, S2+S3+S5: 3615, S4: 60, ComC: 400.3655
penalties -- H1: 0, H2: 1000, H3: 3500 H4: 0, S1: 510, S2+S3+S5: 3450, S4: 60, ComC: 397.1353
penalties -- H1: 0, H2: 1000, H3: 3500 H4: 0, S1: 510, S2+S3+S5: 3450, S4: 60, ComC: 397.1353
penalties -- H1: 0, H2: 1000, H3: 3500 H4: 0, S1: 510, S2+S3+S5: 3450, S4: 60, ComC: 397.1353
penalties -- H1: 0, H2: 1000, H3: 3500 H4: 0, S1: 510, S2+S3+S5: 3450, S4: 60, ComC: 397.1353
penalties -- H1: 0, H2: 1000, H3: 3500 H4: 0, S1: 510, S2+S3+S5: 3615, S4: 60, ComC: 400.4497
penalties -- H1: 0, H2: 1000, H3: 3500 H4: 0, S1: 450, S2+S3+S5: 3540, S4: 60, ComC: 394.9720
penalties -- H1: 0, H2: 1500, H3: 3500 H4: 0, S1: 480, S2+S3+S5: 3540, S4: 60, ComC: 393.0364
penalties -- H1: 0, H2: 1000, H3: 3500 H4: 0, S1: 450, S2+S3+S5: 3540, S4: 60, ComC: 394.9720

--- Temperature Level (2/76) ---
> Current temperature: 104.5000
penalties -- H1: 0, H2: 1000, H3: 3500 H4: 0, S1: 450, S2+S3+S5: 3540, S4: 60, ComC: 394.9720
penalties -- H1: 0, H2: 1000, H3: 3500 H4: 0, S1: 450, S2+S3+S5: 3540, S4: 60, ComC: 394.9720
penalties -- H1: 0, H2: 1000, H3: 3500 H4: 0, S1: 450, S2+S3+S5: 3540, S4: 60, ComC: 394.9720
penalties -- H1: 0, H2: 1500, H3: 3500 H4: 0, S1: 480, S2+S3+S5: 3645, S4: 60, ComC: 391.5882
penalties -- H1: 0, H2: 1000, H3: 3500 H4: 0, S1: 450, S2+S3+S5: 3540, S4: 60, ComC: 394.9720
penalties -- H1: 0, H2: 1000, H3: 3500 H4: 0, S1: 450, S2+S3+S5: 3540, S4: 60, ComC: 394.9720
penalties -- H1: 0, H2: 1000, H3: 3500 H4: 0, S1: 450, S2+S3+S5: 3540, S4: 60, ComC: 394.9720
penalties -- H1: 0, H2: 1500, H3: 3500 H4: 0, S1: 480, S2+S3+S5: 3615, S4: 60, ComC: 402.8129
penalties -- H1: 0, H2: 1000, H3: 3500 H4: 0, S1: 450, S2+S3+S5: 3645, S4: 60, ComC: 394.8321
penalties -- H1: 0, H2: 1000, H3: 3500 H4: 0, S1: 450, S2+S3+S5: 3540, S4: 60, ComC: 394.9720
penalties -- H1: 0, H2: 1000, H3: 3500 H4: 0, S1: 450, S2+S3+S5: 3675, S4: 70, ComC: 398.0812
penalties -- H1: 0, H2: 1500, H3: 3000 H4: 0, S1: 480, S2+S3+S5: 3510, S4: 60, ComC: 385.8638
penalties -- H1: 0, H2: 1500, H3: 3000 H4: 0, S1: 480, S2+S3+S5: 3510, S4: 60, ComC: 385.8638
penalties -- H1: 0, H2: 2000, H3: 3000 H4: 0, S1: 510, S2+S3+S5: 3645, S4: 60, ComC: 394.7801
penalties -- H1: 0, H2: 1500, H3: 3000 H4: 0, S1: 480, S2+S3+S5: 3480, S4: 60, ComC: 389.2247
penalties -- H1: 0, H2: 1500, H3: 3000 H4: 0, S1: 480, S2+S3+S5: 3480, S4: 60, ComC: 389.2247
penalties -- H1: 0, H2: 1500, H3: 3000 H4: 0, S1: 480, S2+S3+S5: 3480, S4: 60, ComC: 389.2247
penalties -- H1: 0, H2: 2000, H3: 3000 H4: 0, S1: 510, S2+S3+S5: 3345, S4: 50, ComC: 388.4082
penalties -- H1: 0, H2: 2000, H3: 3000 H4: 0, S1: 510, S2+S3+S5: 3300, S4: 60, ComC: 381.0082
penalties -- H1: 0, H2: 1500, H3: 3000 H4: 0, S1: 480, S2+S3+S5: 3480, S4: 60, ComC: 389.2247
penalties -- H1: 0, H2: 2000, H3: 2500 H4: 0, S1: 510, S2+S3+S5: 3375, S4: 60, ComC: 388.8986
penalties -- H1: 0, H2: 2000, H3: 2500 H4: 0, S1: 540, S2+S3+S5: 3375, S4: 60, ComC: 388.6620
penalties -- H1: 0, H2: 2000, H3: 2500 H4: 0, S1: 540, S2+S3+S5: 3375, S4: 60, ComC: 388.6620
penalties -- H1: 0, H2: 2000, H3: 2500 H4: 0, S1: 540, S2+S3+S5: 3375, S4: 60, ComC: 388.6620
penalties -- H1: 0, H2: 2000, H3: 2500 H4: 0, S1: 540, S2+S3+S5: 3495, S4: 70, ComC: 386.6970
penalties -- H1: 0, H2: 2000, H3: 2500 H4: 0, S1: 540, S2+S3+S5: 3495, S4: 70, ComC: 386.6970
penalties -- H1: 0, H2: 2500, H3: 2500 H4: 0, S1: 570, S2+S3+S5: 3360, S4: 60, ComC: 385.8805
penalties -- H1: 0, H2: 2000, H3: 2500 H4: 0, S1: 570, S2+S3+S5: 3570, S4: 70, ComC: 386.2045
penalties -- H1: 0, H2: 2500, H3: 2500 H4: 0, S1: 570, S2+S3+S5: 3465, S4: 70, ComC: 398.4625
penalties -- H1: 0, H2: 2000, H3: 2500 H4: 0, S1: 540, S2+S3+S5: 3495, S4: 70, ComC: 386.6970
penalties -- H1: 0, H2: 2000, H3: 2500 H4: 0, S1: 540, S2+S3+S5: 3495, S4: 70, ComC: 386.6970
penalties -- H1: 0, H2: 2000, H3: 2500 H4: 0, S1: 540, S2+S3+S5: 3495, S4: 70, ComC: 386.6970
penalties -- H1: 0, H2: 2000, H3: 2500 H4: 0, S1: 540, S2+S3+S5: 3495, S4: 70, ComC: 386.6970
penalties -- H1: 0, H2: 2000, H3: 2500 H4: 0, S1: 540, S2+S3+S5: 3495, S4: 70, ComC: 386.6970
penalties -- H1: 0, H2: 2000, H3: 2500 H4: 0, S1: 540, S2+S3+S5: 3495, S4: 70, ComC: 386.6970
penalties -- H1: 0, H2: 2000, H3: 2500 H4: 0, S1: 540, S2+S3+S5: 3495, S4: 70, ComC: 386.6970
penalties -- H1: 0, H2: 2000, H3: 3000 H4: 0, S1: 540, S2+S3+S5: 3525, S4: 70, ComC: 381.4971
penalties -- H1: 0, H2: 2500, H3: 3000 H4: 0, S1: 570, S2+S3+S5: 3360, S4: 70, ComC: 384.0061
penalties -- H1: 0, H2: 2000, H3: 2500 H4: 0, S1: 540, S2+S3+S5: 3495, S4: 70, ComC: 386.6970
penalties -- H1: 0, H2: 2000, H3: 2500 H4: 0, S1: 540, S2+S3+S5: 3495, S4: 70, ComC: 386.6970
penalties -- H1: 0, H2: 2000, H3: 2500 H4: 0, S1: 540, S2+S3+S5: 3480, S4: 70, ComC: 387.9529
penalties -- H1: 0, H2: 2000, H3: 2500 H4: 0, S1: 540, S2+S3+S5: 3345, S4: 70, ComC: 387.9078
penalties -- H1: 0, H2: 2500, H3: 2500 H4: 0, S1: 570, S2+S3+S5: 3360, S4: 70, ComC: 387.9078
penalties -- H1: 0, H2: 2000, H3: 2500 H4: 0, S1: 540, S2+S3+S5: 3345, S4: 70, ComC: 387.9078
penalties -- H1: 0, H2: 2000, H3: 3000 H4: 0, S1: 540, S2+S3+S5: 3360, S4: 70, ComC: 380.9823
penalties -- H1: 0, H2: 2000, H3: 3000 H4: 0, S1: 510, S2+S3+S5: 3465, S4: 70, ComC: 405.0143
penalties -- H1: 0, H2: 2000, H3: 2500 H4: 0, S1: 540, S2+S3+S5: 3345, S4: 70, ComC: 387.9078
penalties -- H1: 0, H2: 2500, H3: 2000 H4: 0, S1: 570, S2+S3+S5: 3465, S4: 70, ComC: 389.1420
penalties -- H1: 0, H2: 2500, H3: 2000 H4: 0, S1: 570, S2+S3+S5: 3465, S4: 70, ComC: 389.1420
penalties -- H1: 0, H2: 2500, H3: 2000 H4: 0, S1: 570, S2+S3+S5: 3465, S4: 70, ComC: 389.1420
penalties -- H1: 0, H2: 2500, H3: 2000 H4: 0, S1: 570, S2+S3+S5: 3465, S4: 70, ComC: 389.1420
penalties -- H1: 0, H2: 2500, H3: 2000 H4: 0, S1: 540, S2+S3+S5: 3570, S4: 70, ComC: 386.4447
penalties -- H1: 0, H2: 2500, H3: 2000 H4: 0, S1: 570, S2+S3+S5: 3465, S4: 70, ComC: 389.1420
penalties -- H1: 0, H2: 3000, H3: 2000 H4: 0, S1: 600, S2+S3+S5: 3360, S4: 60, ComC: 389.9238
penalties -- H1: 0, H2: 3000, H3: 2500 H4: 0, S1: 600, S2+S3+S5: 3345, S4: 70, ComC: 380.7391
penalties -- H1: 0, H2: 2000, H3: 2500 H4: 0, S1: 540, S2+S3+S5: 3615, S4: 70, ComC: 393.3792
penalties -- H1: 0, H2: 2500, H3: 2000 H4: 0, S1: 570, S2+S3+S5: 3465, S4: 70, ComC: 389.1420
penalties -- H1: 0, H2: 2500, H3: 2000 H4: 0, S1: 570, S2+S3+S5: 3465, S4: 70, ComC: 389.1420
penalties -- H1: 0, H2: 2500, H3: 2000 H4: 0, S1: 570, S2+S3+S5: 3315, S4: 70, ComC: 415.1585
penalties -- H1: 0, H2: 2500, H3: 2000 H4: 0, S1: 570, S2+S3+S5: 3315, S4: 70, ComC: 415.1585
penalties -- H1: 0, H2: 2500, H3: 2000 H4: 0, S1: 570, S2+S3+S5: 3315, S4: 70, ComC: 415.1585
penalties -- H1: 0, H2: 3000, H3: 2500 H4: 0, S1: 600, S2+S3+S5: 3345, S4: 70, ComC: 418.4238
penalties -- H1: 0, H2: 3000, H3: 2500 H4: 0, S1: 600, S2+S3+S5: 3285, S4: 70, ComC: 419.5139
penalties -- H1: 0, H2: 2500, H3: 2000 H4: 0, S1: 570, S2+S3+S5: 3315, S4: 70, ComC: 415.1585
penalties -- H1: 0, H2: 2500, H3: 2000 H4: 0, S1: 570, S2+S3+S5: 3315, S4: 70, ComC: 415.1585
penalties -- H1: 0, H2: 2500, H3: 2500 H4: 0, S1: 540, S2+S3+S5: 3330, S4: 70, ComC: 439.1989
penalties -- H1: 0, H2: 2500, H3: 2000 H4: 0, S1: 570, S2+S3+S5: 3315, S4: 70, ComC: 415.1585
penalties -- H1: 0, H2: 2500, H3: 2000 H4: 0, S1: 570, S2+S3+S5: 3315, S4: 70, ComC: 415.1585
penalties -- H1: 0, H2: 2500, H3: 2000 H4: 0, S1: 570, S2+S3+S5: 3315, S4: 70, ComC: 415.1585
penalties -- H1: 0, H2: 2500, H3: 2000 H4: 0, S1: 570, S2+S3+S5: 3315, S4: 70, ComC: 415.1585
penalties -- H1: 0, H2: 2500, H3: 2500 H4: 0, S1: 570, S2+S3+S5: 3240, S4: 70, ComC: 428.1774
penalties -- H1: 0, H2: 2000, H3: 2000 H4: 0, S1: 540, S2+S3+S5: 3480, S4: 70, ComC: 418.6044
penalties -- H1: 0, H2: 2000, H3: 2000 H4: 0, S1: 540, S2+S3+S5: 3480, S4: 70, ComC: 418.6044
penalties -- H1: 0, H2: 2000, H3: 2500 H4: 0, S1: 540, S2+S3+S5: 3540, S4: 70, ComC: 419.1252
penalties -- H1: 0, H2: 2000, H3: 2000 H4: 0, S1: 540, S2+S3+S5: 3480, S4: 70, ComC: 418.6044
penalties -- H1: 0, H2: 2000, H3: 2000 H4: 0, S1: 570, S2+S3+S5: 3330, S4: 70, ComC: 437.1380
penalties -- H1: 0, H2: 2000, H3: 2000 H4: 0, S1: 570, S2+S3+S5: 3330, S4: 70, ComC: 437.1380
penalties -- H1: 0, H2: 2000, H3: 2500 H4: 0, S1: 570, S2+S3+S5: 3285, S4: 70, ComC: 436.8897
penalties -- H1: 0, H2: 2000, H3: 2000 H4: 0, S1: 570, S2+S3+S5: 3330, S4: 70, ComC: 437.1380
penalties -- H1: 0, H2: 2000, H3: 2500 H4: 0, S1: 540, S2+S3+S5: 3435, S4: 70, ComC: 439.6296
penalties -- H1: 0, H2: 2500, H3: 2000 H4: 0, S1: 600, S2+S3+S5: 3315, S4: 70, ComC: 435.2062
penalties -- H1: 0, H2: 2500, H3: 2000 H4: 0, S1: 570, S2+S3+S5: 3510, S4: 70, ComC: 439.6296
penalties -- H1: 0, H2: 2000, H3: 2000 H4: 0, S1: 570, S2+S3+S5: 3330, S4: 70, ComC: 437.1380
penalties -- H1: 0, H2: 2000, H3: 2500 H4: 0, S1: 570, S2+S3+S5: 3240, S4: 70, ComC: 434.2542
penalties -- H1: 0, H2: 2000, H3: 2000 H4: 0, S1: 570, S2+S3+S5: 3330, S4: 70, ComC: 437.1380
penalties -- H1: 0, H2: 2000, H3: 2000 H4: 0, S1: 600, S2+S3+S5: 3405, S4: 70, ComC: 436.6456
penalties -- H1: 0, H2: 2000, H3: 2000 H4: 0, S1: 600, S2+S3+S5: 3405, S4: 70, ComC: 436.6456
penalties -- H1: 0, H2: 2000, H3: 2000 H4: 0, S1: 600, S2+S3+S5: 3345, S4: 70, ComC: 434.4556
penalties -- H1: 0, H2: 2000, H3: 2000 H4: 0, S1: 600, S2+S3+S5: 3345, S4: 70, ComC: 434.4556
penalties -- H1: 0, H2: 2000, H3: 1500 H4: 0, S1: 600, S2+S3+S5: 3345, S4: 70, ComC: 443.4855
penalties -- H1: 0, H2: 2000, H3: 1500 H4: 0, S1: 600, S2+S3+S5: 3345, S4: 70, ComC: 443.4855
penalties -- H1: 0, H2: 2500, H3: 2000 H4: 0, S1: 630, S2+S3+S5: 3360, S4: 70, ComC: 442.3803
penalties -- H1: 0, H2: 2500, H3: 1500 H4: 0, S1: 630, S2+S3+S5: 3300, S4: 70, ComC: 443.1151
penalties -- H1: 0, H2: 2000, H3: 1500 H4: 0, S1: 600, S2+S3+S5: 3330, S4: 70, ComC: 442.1313
penalties -- H1: 0, H2: 2000, H3: 2000 H4: 0, S1: 600, S2+S3+S5: 3390, S4: 70, ComC: 447.1850
penalties -- H1: 0, H2: 2000, H3: 1500 H4: 0, S1: 600, S2+S3+S5: 3330, S4: 70, ComC: 442.1313
penalties -- H1: 0, H2: 2000, H3: 1500 H4: 0, S1: 600, S2+S3+S5: 3330, S4: 70, ComC: 442.1313
penalties -- H1: 0, H2: 2000, H3: 1500 H4: 0, S1: 600, S2+S3+S5: 3345, S4: 80, ComC: 442.8889
penalties -- H1: 0, H2: 2000, H3: 2000 H4: 0, S1: 570, S2+S3+S5: 3405, S4: 80, ComC: 440.6267
penalties -- H1: 0, H2: 2000, H3: 1500 H4: 0, S1: 600, S2+S3+S5: 3345, S4: 80, ComC: 442.8889
penalties -- H1: 0, H2: 2500, H3: 2000 H4: 0, S1: 600, S2+S3+S5: 3435, S4: 80, ComC: 469.9354
penalties -- H1: 0, H2: 2500, H3: 1500 H4: 0, S1: 630, S2+S3+S5: 3420, S4: 80, ComC: 440.0162
penalties -- H1: 0, H2: 2000, H3: 1500 H4: 0, S1: 570, S2+S3+S5: 3330, S4: 80, ComC: 442.2744
penalties -- H1: 0, H2: 2500, H3: 1500 H4: 0, S1: 600, S2+S3+S5: 3405, S4: 80, ComC: 440.1279
penalties -- H1: 0, H2: 2000, H3: 1500 H4: 0, S1: 570, S2+S3+S5: 3330, S4: 80, ComC: 442.2744
penalties -- H1: 0, H2: 2500, H3: 1500 H4: 0, S1: 600, S2+S3+S5: 3150, S4: 80, ComC: 434.0579
penalties -- H1: 0, H2: 2000, H3: 2000 H4: 0, S1: 570, S2+S3+S5: 3225, S4: 80, ComC: 455.5699
penalties -- H1: 0, H2: 2500, H3: 1000 H4: 0, S1: 600, S2+S3+S5: 3315, S4: 80, ComC: 439.2799
penalties -- H1: 0, H2: 3000, H3: 1000 H4: 0, S1: 630, S2+S3+S5: 3345, S4: 70, ComC: 442.2780
penalties -- H1: 0, H2: 2500, H3: 1500 H4: 0, S1: 570, S2+S3+S5: 3390, S4: 80, ComC: 443.8253
penalties -- H1: 0, H2: 2500, H3: 1500 H4: 0, S1: 570, S2+S3+S5: 3270, S4: 80, ComC: 439.7854
penalties -- H1: 0, H2: 2500, H3: 1000 H4: 0, S1: 600, S2+S3+S5: 3315, S4: 80, ComC: 439.2799
penalties -- H1: 0, H2: 2500, H3: 1000 H4: 0, S1: 600, S2+S3+S5: 3315, S4: 80, ComC: 439.2799
penalties -- H1: 0, H2: 2500, H3: 1000 H4: 0, S1: 600, S2+S3+S5: 3315, S4: 80, ComC: 439.2799
penalties -- H1: 0, H2: 2500, H3: 1000 H4: 0, S1: 600, S2+S3+S5: 3315, S4: 80, ComC: 439.2799
penalties -- H1: 0, H2: 2500, H3: 1000 H4: 0, S1: 600, S2+S3+S5: 3315, S4: 80, ComC: 439.2799
penalties -- H1: 0, H2: 2500, H3: 1500 H4: 0, S1: 600, S2+S3+S5: 3465, S4: 80, ComC: 441.0274
penalties -- H1: 0, H2: 2500, H3: 1000 H4: 0, S1: 600, S2+S3+S5: 3390, S4: 80, ComC: 452.6132
penalties -- H1: 0, H2: 2500, H3: 1000 H4: 0, S1: 600, S2+S3+S5: 3390, S4: 80, ComC: 452.6132
penalties -- H1: 0, H2: 2500, H3: 1000 H4: 0, S1: 600, S2+S3+S5: 3390, S4: 80, ComC: 452.6132
penalties -- H1: 0, H2: 2500, H3: 1000 H4: 0, S1: 600, S2+S3+S5: 3540, S4: 80, ComC: 426.5968
penalties -- H1: 0, H2: 2500, H3: 1000 H4: 0, S1: 600, S2+S3+S5: 3390, S4: 80, ComC: 452.6132
penalties -- H1: 0, H2: 2500, H3: 1000 H4: 0, S1: 600, S2+S3+S5: 3465, S4: 80, ComC: 452.1755
penalties -- H1: 0, H2: 2500, H3: 1000 H4: 0, S1: 600, S2+S3+S5: 3390, S4: 80, ComC: 452.6132
penalties -- H1: 0, H2: 2500, H3: 1500 H4: 0, S1: 570, S2+S3+S5: 3465, S4: 80, ComC: 448.5265
penalties -- H1: 0, H2: 2500, H3: 1000 H4: 0, S1: 600, S2+S3+S5: 3390, S4: 80, ComC: 452.6132
penalties -- H1: 0, H2: 2500, H3: 1000 H4: 0, S1: 600, S2+S3+S5: 3390, S4: 80, ComC: 452.6132
penalties -- H1: 0, H2: 2500, H3: 1000 H4: 0, S1: 600, S2+S3+S5: 3390, S4: 80, ComC: 452.6132
penalties -- H1: 0, H2: 2500, H3: 1000 H4: 0, S1: 600, S2+S3+S5: 3390, S4: 80, ComC: 452.6132
penalties -- H1: 0, H2: 2500, H3: 2000 H4: 0, S1: 600, S2+S3+S5: 3450, S4: 80, ComC: 459.6776
penalties -- H1: 0, H2: 2500, H3: 1000 H4: 0, S1: 600, S2+S3+S5: 3390, S4: 80, ComC: 452.6132
penalties -- H1: 0, H2: 2500, H3: 1000 H4: 0, S1: 600, S2+S3+S5: 3390, S4: 80, ComC: 452.6132
penalties -- H1: 0, H2: 3000, H3: 1500 H4: 0, S1: 630, S2+S3+S5: 3420, S4: 80, ComC: 456.1084
penalties -- H1: 0, H2: 2500, H3: 1500 H4: 0, S1: 600, S2+S3+S5: 3405, S4: 80, ComC: 453.7407
penalties -- H1: 0, H2: 2500, H3: 1000 H4: 0, S1: 600, S2+S3+S5: 3390, S4: 80, ComC: 452.6132
penalties -- H1: 0, H2: 2500, H3: 1000 H4: 0, S1: 600, S2+S3+S5: 3390, S4: 80, ComC: 452.6132
penalties -- H1: 0, H2: 3000, H3: 1000 H4: 0, S1: 600, S2+S3+S5: 3390, S4: 80, ComC: 445.4411
penalties -- H1: 0, H2: 2500, H3: 1000 H4: 0, S1: 600, S2+S3+S5: 3390, S4: 80, ComC: 452.6132
penalties -- H1: 0, H2: 3000, H3: 1000 H4: 0, S1: 630, S2+S3+S5: 3345, S4: 70, ComC: 451.6789
penalties -- H1: 0, H2: 2500, H3: 1000 H4: 0, S1: 600, S2+S3+S5: 3390, S4: 80, ComC: 452.6132
penalties -- H1: 0, H2: 2500, H3: 1000 H4: 0, S1: 600, S2+S3+S5: 3390, S4: 80, ComC: 452.6132
penalties -- H1: 0, H2: 2500, H3: 2000 H4: 0, S1: 540, S2+S3+S5: 3450, S4: 80, ComC: 458.5728
penalties -- H1: 0, H2: 2500, H3: 1000 H4: 0, S1: 600, S2+S3+S5: 3390, S4: 80, ComC: 452.6132
penalties -- H1: 0, H2: 2500, H3: 1000 H4: 0, S1: 600, S2+S3+S5: 3390, S4: 80, ComC: 452.6132
penalties -- H1: 0, H2: 2500, H3: 1000 H4: 0, S1: 600, S2+S3+S5: 3390, S4: 80, ComC: 452.6132
penalties -- H1: 0, H2: 2500, H3: 1000 H4: 0, S1: 600, S2+S3+S5: 3390, S4: 80, ComC: 452.6132
penalties -- H1: 0, H2: 2500, H3: 1000 H4: 0, S1: 600, S2+S3+S5: 3390, S4: 80, ComC: 452.6132
penalties -- H1: 0, H2: 2500, H3: 1000 H4: 0, S1: 600, S2+S3+S5: 3390, S4: 80, ComC: 452.6132
penalties -- H1: 0, H2: 2500, H3: 1000 H4: 0, S1: 600, S2+S3+S5: 3390, S4: 80, ComC: 452.6132
penalties -- H1: 0, H2: 2000, H3: 1000 H4: 0, S1: 570, S2+S3+S5: 3570, S4: 80, ComC: 456.0654
penalties -- H1: 0, H2: 2000, H3: 1000 H4: 0, S1: 570, S2+S3+S5: 3615, S4: 80, ComC: 452.4228
penalties -- H1: 0, H2: 2000, H3: 1000 H4: 0, S1: 570, S2+S3+S5: 3615, S4: 80, ComC: 452.4228
penalties -- H1: 0, H2: 2000, H3: 1000 H4: 0, S1: 540, S2+S3+S5: 3510, S4: 80, ComC: 457.9783
penalties -- H1: 0, H2: 2000, H3: 1500 H4: 0, S1: 540, S2+S3+S5: 3525, S4: 80, ComC: 454.6745
